날짜,참돔_대,참돔_중,참돔_소,d참돔_대,d참돔_중,d참돔_소
2024-05-22,15740,14028,9635,0.03307954844,0.5369781966,0.8611164767
2024-05-23,14560,9515,5339,-0.0749682338,-0.3217137154,-0.4458744162
2024-05-24,15193,15000,13933,0.04347527473,0.5764582239,1.609664731
2024-05-25,15616,14098,11513,0.02784176924,-0.06013333333,-0.1736883658
2024-05-27,15283,13788,8872,-0.02132428279,-0.0219889346,-0.2293928602
2024-05-28,13983,9768,4156,-0.08506183341,-0.2915578764,-0.5315599639
2024-05-29,15106,11773,7973,0.08031180719,0.2052620803,0.9184311838
2024-05-30,14779,9350,3679,-0.02164702767,-0.205809904,-0.5385676659
2024-05-31,15321,13947,10125,0.03667365857,0.491657754,1.752106551
2024-06-01,15390,13504,9245,0.004503622479,-0.03176310318,-0.08691358025
2024-06-03,12921,10294,7700,-0.1604288499,-0.237707346,-0.1671173607
2024-06-04,15096,14115,10823,0.1683306246,0.3711870993,0.4055844156
2024-06-05,15328,11566,8303,0.01536830949,-0.1805880269,-0.2328374757
2024-06-06,15500,12669,10000,0.01122129436,0.09536572713,0.2043839576
2024-06-07,16146,14647,11777,0.04167741935,0.1561291341,0.1777
2024-06-08,15616,12142,7936,-0.03282546761,-0.1710247832,-0.3261441793
2024-06-10,15302,12077,9327,-0.02010758197,-0.005353319058,0.1752772177
2024-06-11,16936,14806,9317,0.106783427,0.2259667136,-0.001072156106
2024-06-12,17274,15790,12625,0.01995748701,0.06645954343,0.3550499088
2024-06-13,15042,13331,11547,-0.1292115318,-0.1557314756,-0.08538613861
2024-06-14,14776,13227,8190,-0.01768381864,-0.007801365239,-0.2907248636
2024-06-15,15398,13395,8114,0.04209528966,0.01270129281,-0.00927960928
2024-06-17,16331,14939,12613,0.06059228471,0.1152668906,0.5544737491
2024-06-18,14942,11307,6413,-0.08505296675,-0.2431220296,-0.4915563308
2024-06-19,16980,16073,5616,0.136394057,0.4215087999,-0.1242788087
2024-06-20,16685,13650,6112,-0.01737338045,-0.1507497045,0.08831908832
2024-06-21,17556,15305,8044,0.05220257717,0.1212454212,0.3160994764
2024-06-22,17550,15629,11853,-0.0003417634997,0.02116955243,0.4735206365
2024-06-24,17189,14854,12000,-0.02056980057,-0.04958730565,0.01240192356
2024-06-25,16331,15477,11892,-0.04991564373,0.04194156456,-0.009
2024-06-26,17623,14508,3313,0.07911334272,-0.06260903276,-0.7214093508
2024-06-27,17208,14546,9368,-0.02354877149,0.002619244555,1.827648657
2024-06-28,17096,14963,10867,-0.006508600651,0.02866767496,0.1600128096
2024-06-29,15727,14893,12520,-0.08007721104,-0.004678206242,0.1521118984
2024-07-01,17500,14896,9030,0.112736059,0.0002014369167,-0.2787539936
2024-07-02,18426,17688,16221,0.05291428571,0.1874328679,0.796345515
2024-07-03,17879,15423,11974,-0.02968631282,-0.1280529172,-0.2618210961
2024-07-04,16500,16405,7418,-0.07712959338,0.0636711405,-0.380491064
2024-07-05,17961,17500,16960,0.08854545455,0.0667479427,1.286330547
2024-07-06,17841,15806,13141,-0.006681142475,-0.0968,-0.2251768868
2024-07-08,17562,13090,6809,-0.01563813688,-0.171833481,-0.4818506963
2024-07-09,17797,16874,14926,0.01338116388,0.2890756303,1.192098693
2024-07-10,17221,13668,10478,-0.03236500534,-0.1899964442,-0.2980034839
2024-07-11,17731,17197,14517,0.02961500494,0.2581943225,0.3854743272
2024-07-12,17633,16990,14369,-0.005527043032,-0.01203698319,-0.01019494386
2024-07-13,17645,15711,12636,0.0006805421653,-0.07527957622,-0.120606862
2024-07-15,17608,16121,11610,-0.002096911306,0.0260963656,-0.0811965812
2024-07-16,17189,15242,12724,-0.02379600182,-0.05452515353,0.09595176572
2024-07-17,15150,12115,9090,-0.1186223748,-0.2051568036,-0.2856020119
2024-07-18,14159,12271,9784,-0.06541254125,0.01287659926,0.07634763476
2024-07-19,17000,15420,14338,0.2006497634,0.2566213023,0.4654538021
2024-07-20,16414,14002,9073,-0.03447058824,-0.09195849546,-0.3672060259
2024-07-22,16194,13732,9789,-0.0134031924,-0.01928295958,0.07891546346
2024-07-23,15844,12101,9956,-0.02161294307,-0.1187736673,0.01705996527
2024-07-24,15430,13708,10300,-0.02612976521,0.1327989422,0.03455202893
2024-07-25,16716,15641,11435,0.0833441348,0.1410125474,0.1101941748
2024-07-26,16848,14865,11553,0.007896625987,-0.04961319609,0.01031919545
2024-07-27,16827,15222,12016,-0.001246438746,0.02401614531,0.04007617069
2024-07-29,16655,14489,10750,-0.01022166756,-0.04815398765,-0.1053595206
2024-07-30,17259,15793,12172,0.03626538577,0.08999930982,0.1322790698
2024-08-01,17283,16208,13056,0.001390578828,0.0262774647,0.07262569832
2024-08-02,17283,16208,13056,0.0,0.0,0.0
2024-08-05,17000,15821,13842,-0.01637447202,-0.02387709773,0.06020220588
2024-08-06,16765,13874,10476,-0.01382352941,-0.1230642817,-0.2431729519
2024-08-07,17013,14927,11226,0.01479272293,0.07589736197,0.07159221077
2024-08-08,16843,15994,12880,-0.009992358784,0.07148120855,0.1473365402
2024-08-09,16429,13703,8213,-0.02457994419,-0.1432412155,-0.3623447205
2024-08-10,13605,7938,4334,-0.1718911681,-0.4207107933,-0.4723000122
2024-08-12,9496,4204,2811,-0.3020213157,-0.4703955656,-0.3514074758
2024-08-13,7555,2625,2000,-0.2044018534,-0.3755946717,-0.2885094273
2024-08-14,11316,9271,6837,0.4978160159,2.531809524,2.4185
2024-08-15,8383,2225,529,-0.2591905267,-0.7600043145,-0.9226268831
2024-08-16,8362,6002,2500,-0.002505069784,1.69752809,3.725897921
2024-08-17,10840,6839,2873,0.2963405884,0.1394535155,0.1492
2024-08-19,12484,5846,1764,0.1516605166,-0.1451966662,-0.3860076575
2024-08-20,12596,8139,3679,0.008971483499,0.3922340062,1.085600907
2024-08-21,12668,9098,5739,0.005716100349,0.117827743,0.5599347649
2024-08-22,14802,10260,2615,0.168455952,0.1277203781,-0.5443457048
2024-08-23,11586,6509,1568,-0.2172679368,-0.3655945419,-0.4003824092
2024-08-24,16345,14400,13205,0.4107543587,1.212321401,7.421556122
2024-08-26,17733,15578,14228,0.08491893545,0.08180555556,0.07747065505
2024-08-27,18232,17269,15298,0.02813962668,0.10855052,0.07520382345
2024-08-28,17100,14727,11323,-0.06208863537,-0.1472001853,-0.2598378873
2024-08-29,17339,12994,3479,0.01397660819,-0.1176750187,-0.6927492714
2024-08-30,17723,15087,12804,0.02214660592,0.161074342,2.680367922
2024-08-31,18447,16950,6530,0.04085087175,0.123483794,-0.490003124
2024-09-02,18227,16085,12220,-0.01192605844,-0.05103244838,0.8713629403
2024-09-03,17147,10566,5906,-0.0592527569,-0.3431147031,-0.5166939444
2024-09-04,18823,9821,2343,0.09774304543,-0.07050918039,-0.6032847951
2024-09-05,18823,9821,2343,0.0,0.0,0.0
2024-09-06,21489,16205,15057,0.1416352335,0.6500356379,5.42637644
2024-09-07,21838,18893,3608,0.01624086742,0.16587473,-0.7603772332
2024-09-09,21339,18882,12588,-0.02285007785,-0.0005822262214,2.488913525
2024-09-10,19070,12833,9014,-0.1063311308,-0.3203580129,-0.2839211948
2024-09-11,19276,17018,12654,0.01080230729,0.3261123666,0.4038162858
2024-09-12,16089,11952,6793,-0.1653351318,-0.2976848043,-0.4631737
2024-09-13,17149,7066,2373,0.0658835229,-0.4088018742,-0.6506698072
2024-09-14,14563,7860,2216,-0.1507959648,0.1123690914,-0.06616097767
2024-09-16,15486,12798,8901,0.06337979812,0.6282442748,3.016696751
2024-09-20,16905,9256,2809,0.09163115072,-0.2767619941,-0.6844174812
2024-09-21,17182,13723,7540,0.01638568471,0.4826058773,1.684229263
2024-09-23,15217,9986,3819,-0.1143638692,-0.2723165489,-0.4935013263
2024-09-24,15264,14173,10205,0.003088650851,0.4192870018,1.672165488
2024-09-25,14997,11509,7579,-0.01749213836,-0.1879630283,-0.2573248408
2024-09-26,14011,9587,6639,-0.06574648263,-0.1669997393,-0.1240269165
2024-09-27,15571,11480,5410,0.1113410891,0.1974548868,-0.1851182407
2024-09-28,13044,8403,5897,-0.1622888703,-0.2680313589,0.09001848429
2024-09-30,15492,14635,11404,0.1876724931,0.7416398905,0.933864677
2024-10-01,14303,7695,1947,-0.07674928996,-0.4742056713,-0.8292704314
2024-10-02,15949,12785,7637,0.1150807523,0.661468486,2.922444787
2024-10-03,15408,11354,8289,-0.03392062198,-0.1119280407,0.08537383789
2024-10-04,17678,13766,7035,0.1473260644,0.2124361459,-0.1512848353
2024-10-05,17678,13766,7035,0.0,0.0,0.0
2024-10-07,17678,13766,7035,0.0,0.0,0.0
2024-10-08,17678,13766,7035,0.0,0.0,0.0
2024-10-09,17678,13766,7035,0.0,0.0,0.0
2024-10-10,17678,13766,7035,0.0,0.0,0.0
2024-10-11,17678,13766,7035,0.0,0.0,0.0
2024-10-12,17678,13766,7035,0.0,0.0,0.0
2024-10-14,17678,13766,7035,0.0,0.0,0.0
2024-10-15,17678,13766,7035,0.0,0.0,0.0
2024-10-16,17678,13766,7035,0.0,0.0,0.0
2024-10-17,17678,13766,7035,0.0,0.0,0.0
2024-10-18,17678,13766,7035,0.0,0.0,0.0
2024-10-19,17678,13766,7035,0.0,0.0,0.0
2024-10-21,17678,13766,7035,0.0,0.0,0.0
2024-10-22,17678,13766,7035,0.0,0.0,0.0
2024-10-23,17678,13766,7035,0.0,0.0,0.0
2024-10-24,17678,13766,7035,0.0,0.0,0.0
2024-10-25,17678,13766,7035,0.0,0.0,0.0
2024-10-26,17678,13766,7035,0.0,0.0,0.0
2024-10-28,17678,13766,7035,0.0,0.0,0.0
2024-10-29,17678,13766,7035,0.0,0.0,0.0
2024-10-30,17678,13766,7035,0.0,0.0,0.0
2024-10-31,17678,13766,7035,0.0,0.0,0.0
2024-11-01,17678,13766,7035,0.0,0.0,0.0
2024-11-02,4751,4500,3159,-0.7312478787,-0.6731076565,-0.5509594883
2024-11-05,14236,13588,9816,1.996421806,2.019555556,2.107312441
2024-11-07,14840,14024,13652,0.04242764822,0.03208713571,0.390790546
2024-11-08,15012,13750,13500,0.0115902965,-0.01953793497,-0.01113389979
2024-11-09,15012,13750,13500,0.0,0.0,0.0
2024-11-11,15012,13750,13500,0.0,0.0,0.0
2024-11-12,15012,13750,13500,0.0,0.0,0.0
2024-11-15,20065,19731,19259,0.3365973888,0.4349818182,0.4265925926
2024-11-16,20065,19731,19259,0.0,0.0,0.0
2024-11-18,19600,15944,15000,-0.02317468228,-0.1919314784,-0.2211433615
2024-11-19,19600,15944,15000,0.0,0.0,0.0
2024-11-23,20683,19557,17959,0.05525510204,0.2266056197,0.1972666667
2024-12-16,20000,18815,12000,-0.03302228884,-0.0379403794,-0.3318113481
2024-12-17,20316,19933,19800,0.0158,0.05942067499,0.65
2024-12-19,20500,20069,20000,0.009056900965,0.00682285657,0.0101010101
2024-12-21,20123,17979,13210,-0.0183902439,-0.1041407145,-0.3395
2024-12-23,20507,18507,17500,0.01908264175,0.02936759553,0.3247539743
2024-12-24,21000,21000,20099,0.02404057151,0.134705787,0.1485142857
2024-12-25,21000,21000,20800,0.0,0.0,0.03487735708
2024-12-26,21000,21000,20600,0.0,0.0,-0.009615384615
2024-12-28,21000,21000,21000,0.0,0.0,0.01941747573
2024-12-30,21000,20532,14646,0.0,-0.02228571429,-0.3025714286
2024-12-31,21000,20565,15000,0.0,0.001607247224,0.02417042196
