지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22105,2025-01-01 00:00,,,,1018.8,53,8.4,15,3.7,1.8,1.2,6.3,23
22105,2025-01-01 01:00,,,,1018.7,51,8.2,15,3,1.6,1.2,6.1,15
22105,2025-01-01 02:00,,,,1018.8,49,8.1,14.9,2.8,1.8,1.2,6.1,25
22105,2025-01-01 03:00,,,,1019,44,8.2,15,2.4,1.6,1.1,5.6,26
22105,2025-01-01 04:00,,,,1018.7,60,8.7,15,2.4,1.5,1.1,5.2,26
22105,2025-01-01 05:00,,,,1018.6,61,7.6,14.9,2.8,1.7,1.2,5.1,29
22105,2025-01-01 06:00,,,,1019.3,71,7.4,14.9,2.8,1.8,1.3,4.9,333
22105,2025-01-01 07:00,,,,1019.6,77,7.7,14.9,3.1,2,1.4,5.1,341
22105,2025-01-01 08:00,,,,1019.9,77,7.5,14.9,3.1,2.2,1.4,5.3,338
22105,2025-01-01 09:00,,,,1020.1,78,7.4,14.9,2.8,2,1.4,5.1,352
22105,2025-01-01 10:00,,,,1020.3,83,7.7,15,3,1.9,1.4,5.1,1
22105,2025-01-01 11:00,,,,1020.3,74,7.8,15,2.7,2,1.4,5.2,345
22105,2025-01-01 12:00,,,,1020,78,8.1,14.9,3.2,2,1.4,5.3,351
22105,2025-01-01 13:00,,,,1019.5,72,8.2,14.9,3.2,2.1,1.5,5.6,348
22105,2025-01-01 14:00,,,,1018.6,70,9,14.9,3.1,1.9,1.3,5.3,355
22105,2025-01-01 15:00,,,,1018.5,64,9.5,14.8,2.3,1.6,1.1,5.1,343
22105,2025-01-01 16:00,,,,1018.5,65,10,14.7,2.4,1.6,1.1,5.1,355
22105,2025-01-01 17:00,,,,1018.7,63,10.3,14.7,2.3,1.5,1,5.1,344
22105,2025-01-01 18:00,,,,1019.2,61,10.5,14.5,2.2,1.4,1,4.8,343
22105,2025-01-01 19:00,,,,1019,52,11,14.4,2.1,1.4,1,4.7,354
22105,2025-01-01 20:00,,,,1019.6,54,10.7,14.4,2.1,1.4,1,4.6,344
22105,2025-01-01 21:00,,,,1019.9,57,10.5,14.3,2,1.3,.9,4.4,343
22105,2025-01-01 22:00,,,,1019.8,58,10.3,14.1,1.9,1.2,.8,4.3,336
22105,2025-01-01 23:00,,,,1020,63,10.4,14.1,1.6,1.2,.8,4.2,341
22105,2025-01-02 00:00,,,,1020.2,59,10.3,14.4,1.8,1.1,.8,4.1,355
22105,2025-01-02 01:00,,,,1020.2,66,10.3,14.7,1.7,1.1,.8,4,4
22105,2025-01-02 02:00,,,,1020.4,68,10.3,14.7,1.7,1.1,.8,4.1,1
22105,2025-01-02 03:00,,,,1021,61,10.1,14.7,1.6,1.2,.8,4.1,5
22105,2025-01-02 04:00,,,,1021,74,9.5,14.7,2,1.4,1,4.1,357
22105,2025-01-02 05:00,,,,1021.4,78,9.1,14.6,2.4,1.7,1.2,4.4,2
22105,2025-01-02 06:00,,,,1021.7,69,9,14.5,3.4,2,1.4,4.9,351
22105,2025-01-02 07:00,,,,1021.7,73,8.8,14.4,3,1.9,1.4,4.9,344
22105,2025-01-02 08:00,,,,1022.1,74,8.4,14.5,2.8,1.8,1.2,4.9,344
22105,2025-01-02 09:00,,,,1022.5,70,8.5,14.5,2.5,1.6,1.1,4.7,347
22105,2025-01-02 10:00,,,,1022.8,67,8.2,14.5,2,1.4,1,4.5,350
22105,2025-01-02 11:00,,,,1022.3,70,8.3,14.5,2.5,1.4,.9,4.5,352
22105,2025-01-02 12:00,,,,1022,71,8,14.5,1.8,1.3,.9,4.5,351
22105,2025-01-02 13:00,,,,1021.5,70,7.8,14.6,1.8,1.2,.8,4.5,358
22105,2025-01-02 14:00,,,,1021.1,66,7.5,14.6,2,1.2,.8,4.7,354
22105,2025-01-02 15:00,,,,1021.2,61,7.5,14.7,2,1.4,.9,5.3,12
22105,2025-01-02 16:00,,,,1021.1,62,8,14.8,2,1.4,.9,5.5,8
22105,2025-01-02 17:00,,,,1021.5,56,7.8,14.8,2.1,1.3,.9,5.3,12
22105,2025-01-02 18:00,,,,1021.8,57,7.9,14.7,1.8,1.3,.9,5.2,15
22105,2025-01-02 19:00,,,,1022.4,61,8.3,14.6,2.1,1.2,.9,5.2,21
22105,2025-01-02 20:00,,,,1022.2,63,8.4,14.4,2.2,1.3,.9,5.1,7
22105,2025-01-02 21:00,,,,1021.7,56,8.5,14.4,2,1.3,.9,5.3,22
22105,2025-01-02 22:00,,,,1021.4,56,8.2,14.4,1.9,1.4,.9,5.2,11
22105,2025-01-02 23:00,,,,1021.1,50,7.9,14.4,2.7,1.5,1.1,4.5,18
22105,2025-01-03 00:00,,,,1021.4,49,7.5,14.5,2.5,1.7,1.2,4.7,28
22105,2025-01-03 01:00,,,,1021.4,52,7,14.6,3.1,1.8,1.3,4.9,19
22105,2025-01-03 02:00,,,,1021.2,54,6.7,14.5,2.7,1.9,1.3,4.9,23
22105,2025-01-03 03:00,,,,1021.3,50,6.3,14.6,3.3,1.8,1.3,4.9,8
22105,2025-01-03 04:00,,,,1021.1,55,6,14.6,3,1.8,1.3,4.9,358
22105,2025-01-03 05:00,,,,1021.1,57,5.6,14.6,3.2,1.9,1.3,4.9,23
22105,2025-01-03 06:00,,,,1021.1,56,5.4,14.5,2.2,1.7,1.3,4.8,16
22105,2025-01-03 07:00,,,,1021.3,62,5.2,14.5,2.8,1.7,1.2,4.8,354
22105,2025-01-03 08:00,,,,1021.7,62,4.6,14.4,2.7,1.8,1.3,4.8,352
22105,2025-01-03 09:00,,,,1022.1,69,4.3,14.4,2.5,1.8,1.2,4.8,350
22105,2025-01-03 10:00,,,,1022.5,72,4.2,14.3,3.3,1.9,1.3,4.9,347
22105,2025-01-03 11:00,,,,1022.6,71,3.9,14.2,2.9,1.9,1.3,4.8,352
22105,2025-01-03 12:00,,,,1022.2,68,3.6,14.1,3.4,2.1,1.5,4.9,347
22105,2025-01-03 13:00,,,,1022.1,72,3.6,14,3.2,2.2,1.5,5.1,341
22105,2025-01-03 14:00,,,,1021.4,72,4,14.1,4.3,2.5,1.7,5.4,341
22105,2025-01-03 15:00,,,,1022,59,4.3,14.2,3.7,2.6,1.8,5.5,344
22105,2025-01-03 16:00,,,,1022.5,63,5,14.1,3.9,2.5,1.7,5.6,347
22105,2025-01-03 17:00,,,,1022.3,53,5.5,14.2,3.7,2.2,1.5,5.4,348
22105,2025-01-03 18:00,,,,1022.4,52,5.7,14.2,3.1,2.2,1.4,5.3,348
22105,2025-01-03 19:00,,,,1022.8,48,6.1,14.2,3.1,1.8,1.2,5.1,350
22105,2025-01-03 20:00,,,,1022.9,54,6,14.2,2.5,1.7,1.2,4.8,347
22105,2025-01-03 21:00,,,,1023.4,58,5.8,14.2,2.5,1.6,1.2,4.7,352
22105,2025-01-03 22:00,,,,1023.6,65,5.8,14.2,2.5,1.6,1.2,4.7,1
22105,2025-01-03 23:00,,,,1023.5,68,5.5,14.3,2.7,1.5,1,4.4,4
22105,2025-01-04 00:00,,,,1023.5,66,5.3,14.3,2.1,1.6,1,4.7,358
22105,2025-01-04 01:00,,,,1023.3,68,5.3,14.3,2.7,1.6,1.1,4.8,8
22105,2025-01-04 02:00,,,,1023.3,72,5,14.3,2,1.4,.9,4.7,1
22105,2025-01-04 03:00,,,,1023.9,73,5.2,14.3,2.4,1.4,1,4.7,358
22105,2025-01-04 04:00,,,,1023.7,75,5,14.3,2.4,1.4,1,4.9,18
22105,2025-01-04 05:00,,,,1023.5,75,5.1,14.3,1.9,1.3,.9,4.8,4
22105,2025-01-04 06:00,,,,1023.8,63,4.8,14.3,1.9,1.4,.9,4.9,9
22105,2025-01-04 07:00,,,,1024.1,62,4.6,14.1,2,1.4,.9,5,21
22105,2025-01-04 08:00,,,,1024.3,72,4.7,14.1,2.1,1.3,.9,5.2,12
22105,2025-01-04 09:00,,,,1024.5,73,4.7,14.2,2.3,1.4,.9,5.1,15
22105,2025-01-04 10:00,,,,1024.9,72,4.7,14.3,2.2,1.2,.8,5.1,19
22105,2025-01-04 11:00,,,,1024.8,72,4.8,14.3,1.9,1.2,.8,4.9,8
22105,2025-01-04 12:00,,,,1024.5,68,5.1,14.4,1.5,1.1,.8,4.5,21
22105,2025-01-04 13:00,,,,1024.1,70,5.1,14.4,1.7,1.1,.8,4.4,15
22105,2025-01-04 14:00,,,,1023.9,67,5.2,14.4,1.8,1,.7,4.3,8
22105,2025-01-04 15:00,,,,1024.2,61,5.3,14.4,1.7,1.1,.8,4.2,21
22105,2025-01-04 16:00,,,,1024.3,63,5.9,14.4,1.5,1.1,.7,4.2,15
22105,2025-01-04 17:00,,,,1024,49,6.8,14.4,1.6,1.1,.8,4.2,350
22105,2025-01-04 18:00,,,,1024.5,44,7,14.3,1.8,1.1,.8,4.2,2
22105,2025-01-04 19:00,,,,1024.7,51,7.3,14.3,1.6,1.1,.7,4.4,354
22105,2025-01-04 20:00,,,,1024.9,51,7.6,14.3,1.8,1,.7,4.6,11
22105,2025-01-04 21:00,,,,1025.1,47,7.6,14.3,1.4,1,.7,4.7,11
22105,2025-01-04 22:00,,,,1024.5,48,7.8,14.2,1.5,1,.7,4.7,15
22105,2025-01-04 23:00,,,,1024.4,49,7.7,14.1,1.5,1,.7,4.8,56
22105,2025-01-05 00:00,,,,1024,46,7.3,14.1,1.6,1,.7,4.5,8
22105,2025-01-05 01:00,,,,1023.2,49,7.1,14.2,1.4,.9,.7,4.5,49
22105,2025-01-05 02:00,,,,1022.8,53,7.1,14.3,1.6,1,.7,4.6,42
22105,2025-01-05 03:00,,,,1022.5,51,7,14.3,1.6,1,.7,4.5,18
22105,2025-01-05 04:00,,,,1022.6,55,7,14.3,1.5,1,.7,4.8,45
22105,2025-01-05 05:00,,,,1022.3,58,6.9,14.2,1.4,1,.7,4.5,30
22105,2025-01-05 06:00,,,,1022.3,61,6.9,14,1.4,1,.7,4.6,25
22105,2025-01-05 07:00,,,,1022.3,55,7.2,14,1.5,.9,.6,4.6,19
22105,2025-01-05 08:00,,,,1022.2,48,7.4,14,1.5,.9,.6,4.7,14
22105,2025-01-05 09:00,,,,1021.9,52,7.9,14,1.3,.8,.6,4.7,22
22105,2025-01-05 10:00,,,,1021.9,61,8.4,14.1,1.5,.8,.6,4.5,25
22105,2025-01-05 11:00,,,,1021.3,,8.5,14.2,1.2,.9,.6,3.7,36
22105,2025-01-05 12:00,,,,1020,,8.8,14.2,1.5,.9,.7,3.3,42
22105,2025-01-05 13:00,,,,1019.1,,9.1,14.3,1.9,1.1,.8,3.3,225
22105,2025-01-05 14:00,,,,1017.9,,9.5,14.3,2.6,1.5,1,3.7,225
22105,2025-01-05 15:00,,,,1017.7,,9.1,14.3,2.4,1.3,.9,3.6,209
22105,2025-01-05 16:00,,,,1017.2,,9.5,14.3,2.2,1.6,1.1,3.7,205
22105,2025-01-05 17:00,,,,1017.4,,9.2,14.3,2.6,1.7,1.2,3.9,216
22105,2025-01-05 18:00,,,,1017.5,,9.7,14.3,2.2,1.6,1.1,3.9,220
22105,2025-01-05 19:00,,,,1017.5,,10.3,14.3,2.4,1.5,1.1,3.8,219
22105,2025-01-05 20:00,,,,1017.9,,9.9,14.3,2.1,1.5,1,3.8,227
22105,2025-01-05 21:00,,,,1017.6,,10.2,14.3,2,1.4,.9,3.8,225
22105,2025-01-05 22:00,,,,1017,,10.8,14.3,2,1.2,.8,3.6,220
22105,2025-01-05 23:00,,,,1016.9,,10.3,14.3,1.8,1.1,.7,3.5,226
22105,2025-01-06 00:00,,,,1016.5,,10.3,14.3,1.6,1,.7,3.6,225
22105,2025-01-06 01:00,,,,1015.8,,10.4,14.3,1.5,.9,.7,3.4,202
22105,2025-01-06 02:00,,,,1015.5,,10.4,14.4,1.2,.9,.6,3.6,203
22105,2025-01-06 03:00,,,,1015.2,,10.5,14.4,1.4,.9,.6,3.6,201
22105,2025-01-06 04:00,,,,1014.7,,10.3,14.3,1.4,.9,.6,3.5,222
22105,2025-01-06 05:00,,,,1014.3,,10.4,14.2,1.3,.8,.6,3.5,260
22105,2025-01-06 06:00,,,,1013.9,,10.5,14.2,1.3,.8,.5,3.6,208
22105,2025-01-06 07:00,,,,1013.6,,10.5,14.3,1.2,.7,.5,3.5,234
22105,2025-01-06 08:00,,,,1013.5,,10.5,14.3,1.1,.7,.5,3.4,226
22105,2025-01-06 09:00,,,,1013.3,,10.3,14.3,1.4,1,.7,3.3,250
22105,2025-01-06 10:00,,,,1013,,9.3,14.4,1.2,.9,.6,3.3,251
22105,2025-01-06 11:00,,,,1012.6,,9.7,14.4,1.3,.9,.6,3.5,288
22105,2025-01-06 12:00,,,,1011.6,,9.3,14.3,1.4,.9,.6,3.5,300
22105,2025-01-06 13:00,,,,1010.6,,9.3,14.3,1.2,.9,.6,3.4,305
22105,2025-01-06 14:00,,,,1009.7,,9.6,14.2,1.3,.8,.6,3.4,358
22105,2025-01-06 15:00,,,,1009.6,,9.6,14.2,1.7,1,.7,3.5,343
22105,2025-01-06 16:00,,,,1010.1,,9.4,14.2,1.8,1.2,.8,3.8,317
22105,2025-01-06 17:00,,,,1009.9,,8.5,14.2,2.6,1.4,1,4.2,323
22105,2025-01-06 18:00,,,,1010.9,,9.2,14.3,2.4,1.4,.9,4.2,329
22105,2025-01-06 19:00,,,,1011.6,,8.9,14.3,2.8,1.6,1.2,4.3,315
22105,2025-01-06 20:00,,,,1012,,8.1,14.3,3,2,1.4,4.8,326
22105,2025-01-06 21:00,,,,1012.5,,7.5,14.3,3.3,1.9,1.4,4.6,324
22105,2025-01-06 22:00,,,,1012.3,,7.3,14.3,3.8,2.1,1.5,4.9,327
22105,2025-01-06 23:00,,,,1012.5,,7,14.3,3.1,2.1,1.4,4.9,345
22105,2025-01-07 00:00,,,,1012.3,,6.6,14.3,3.5,1.9,1.3,4.8,343
22105,2025-01-07 01:00,,,,1011.7,,6.1,14.3,3.4,2,1.4,4.9,351
22105,2025-01-07 02:00,,,,1011.9,,5.6,14.2,4,2,1.4,4.8,345
22105,2025-01-07 03:00,,,,1012,,5,14.4,4,2.4,1.7,5.6,4
22105,2025-01-07 04:00,,,,1012.1,,4.3,14.4,4.6,2.7,1.9,5.9,9
22105,2025-01-07 05:00,,,,1011.4,,3.9,14.4,3.6,2.6,1.8,5.7,9
22105,2025-01-07 06:00,,,,1011.3,,3.6,14.5,4.8,2.7,2,6,23
22105,2025-01-07 07:00,,,,1011.9,,3.7,14.5,4.6,2.9,2.1,6.2,25
22105,2025-01-07 08:00,,,,1012.5,,3.5,14.5,4.8,2.9,2.2,6.3,29
22105,2025-01-07 09:00,,,,1013,,2.7,14.6,4.8,3,2.1,6.5,28
22105,2025-01-07 10:00,,,,1012.7,,3.1,14.6,5.1,3.1,2.1,6.3,28
22105,2025-01-07 11:00,,,,1012.6,,3.3,14.5,4.7,3,2.1,6.1,348
22105,2025-01-07 12:00,,,,1011.1,,3.6,14.3,4.9,3.1,2.1,6.3,21
22105,2025-01-07 13:00,,,,1010.3,,4,14.2,5.6,3.3,2.3,6.3,30
22105,2025-01-07 14:00,,,,1010.5,,4.4,14,5.1,3.5,2.5,6.3,25
22105,2025-01-07 15:00,,,,1011.4,,4.4,14,5.8,3.3,2.4,6.3,26
22105,2025-01-07 16:00,,,,1012.1,,4.4,14.1,7.1,3.5,2.4,6.5,21
22105,2025-01-07 17:00,,,,1012.7,,4.6,14.1,4.7,3.2,2.3,6.3,19
22105,2025-01-07 18:00,,,,1013.6,,4.3,14.1,5.4,3.1,2.2,6.3,45
22105,2025-01-07 19:00,,,,1013.9,,4.6,14.1,4.7,3.2,2.3,6.5,29
22105,2025-01-07 20:00,,,,1014.3,,4.7,14,4.7,3.2,2.3,6.3,29
22105,2025-01-07 21:00,,,,1014.8,,4.5,14,5,2.9,2,6.2,15
22105,2025-01-07 22:00,,,,1014.9,,4.3,13.9,4.6,2.9,2,6.2,33
22105,2025-01-07 23:00,,,,1014.5,,4.2,13.9,4.2,2.9,1.9,6.3,39
22105,2025-01-08 00:00,,,,1014.6,,4.3,13.8,4.2,2.6,1.8,6.2,29
22105,2025-01-08 01:00,,,,1014.7,,4,13.8,4.5,2.7,1.8,5.9,60
22105,2025-01-08 02:00,,,,1014.9,,3.7,13.9,4.3,2.5,1.8,5.7,30
22105,2025-01-08 03:00,,,,1015.1,,4.1,13.8,4.9,2.7,1.8,6,50
22105,2025-01-08 04:00,,,,1014.5,,4.2,13.9,4,2.6,1.7,5.8,42
22105,2025-01-08 05:00,,,,1014.9,,4.3,14.1,4.3,2.5,1.9,5.5,40
22105,2025-01-08 06:00,,,,1014.9,,3.5,14.1,3.8,2.6,1.8,5.5,49
22105,2025-01-08 07:00,,,,1015.1,,3.8,14.2,5.4,2.8,1.9,5.5,23
22105,2025-01-08 08:00,,,,1015.5,,4.1,14.2,4.4,2.8,2,5.4,19
22105,2025-01-08 09:00,,,,1016,,4,14.2,4.5,2.9,2.1,5.5,352
22105,2025-01-08 10:00,,,,1016.6,,4,14.2,4.9,2.8,2.1,5.5,358
22105,2025-01-08 11:00,,,,1016.4,,3.8,14.2,5.1,2.7,1.9,5.6,2
22105,2025-01-08 12:00,,,,1015.3,,4.2,14.1,4.3,2.8,1.9,5.6,2
22105,2025-01-08 13:00,,,,1014.7,,4.5,14.1,3.6,2.6,1.8,5.6,345
22105,2025-01-08 14:00,,,,1014.2,,4.8,14,5.4,2.6,1.8,5.6,354
22105,2025-01-08 15:00,,,,1014.2,,5.1,14,4.1,2.7,1.8,5.6,352
22105,2025-01-08 16:00,,,,1014.1,,5.3,13.9,4.4,2.9,2,5.9,345
22105,2025-01-08 17:00,,,,1014.5,,5.2,13.8,4.1,2.7,1.9,5.7,341
22105,2025-01-08 18:00,,,,1014.8,,5.2,13.9,4.2,2.6,1.8,5.8,338
22105,2025-01-08 19:00,,,,1015.1,,4.8,13.8,3.9,2.7,1.8,5.9,338
22105,2025-01-08 20:00,,,,1015.2,,4.4,13.8,3.3,2.4,1.6,5.6,2
22105,2025-01-08 21:00,,,,1015.3,,4.1,13.8,3.8,2.7,1.8,5.7,2
22105,2025-01-08 22:00,,,,1015.8,,3.6,13.8,5.3,2.5,1.8,5.5,345
22105,2025-01-08 23:00,,,,1015.7,,3.1,13.9,4.5,3,2,6.1,37
22105,2025-01-09 00:00,,,,1015.6,,2.7,14,4.9,2.9,2.1,6.2,36
22105,2025-01-09 01:00,,,,1015.6,,2.3,14,4.4,3,2.1,6.2,43
22105,2025-01-09 02:00,,,,1015.5,,1.9,13.9,5.6,2.9,2.1,5.9,40
22105,2025-01-09 03:00,,,,1015.8,,1.3,13.9,4.4,2.9,2.1,5.9,45
22105,2025-01-09 04:00,,,,1016.6,,0,13.9,4.9,3,2,5.9,30
22105,2025-01-09 05:00,,,,1017.1,,-.4,13.9,5.4,3.3,2.4,6.1,35
22105,2025-01-09 06:00,,,,1016.9,,-.4,14,4.6,3.4,2.4,6.1,42
22105,2025-01-09 07:00,,,,1017.9,,-.8,14,6.2,3.8,2.7,6.2,32
22105,2025-01-09 08:00,,,,1018.4,,-1.8,13.9,7.3,3.6,2.5,6.2,30
22105,2025-01-09 09:00,,,,1018.8,,-1.5,14,6.1,4,2.7,6.5,16
22105,2025-01-09 10:00,,,,1019.1,,-1.9,14,6.9,4,2.7,6.7,30
22105,2025-01-09 11:00,,,,1019.1,,-2.3,13.9,6,3.7,2.6,6.5,22
22105,2025-01-09 12:00,,,,1018.1,,-2.3,13.9,6.2,3.7,2.5,6.6,29
22105,2025-01-09 13:00,,,,1018,,-2.2,13.9,6,3.7,2.5,6.7,32
22105,2025-01-09 14:00,,,,1017.9,,-2.2,14,6.1,4,2.8,6.9,42
22105,2025-01-09 15:00,,,,1018.3,,-3.2,14,5.2,3.6,2.6,6.6,32
22105,2025-01-09 16:00,,,,1018.6,,-3.7,14.1,7.2,3.7,2.6,6.9,25
22105,2025-01-09 17:00,,,,1018.7,,-2.4,14.1,6.2,3.6,2.6,6.7,22
22105,2025-01-09 18:00,,,,1019.6,,-2.5,14.1,6.6,3.8,2.6,7,35
22105,2025-01-09 19:00,,,,1020.4,,-2,14.1,5.9,3.5,2.3,6.7,32
22105,2025-01-09 20:00,,,,1021.2,,-2.3,14.1,4.9,3.6,2.5,6.7,29
22105,2025-01-09 21:00,,,,1021.9,,-2.2,14.1,5,3.5,2.4,6.5,47
22105,2025-01-09 22:00,,,,1022.6,,-2.3,14,4.6,3.2,2.2,6.7,36
22105,2025-01-09 23:00,,,,1023.1,,-1.8,14.1,5.3,3.1,2.1,6.6,36
22105,2025-01-10 00:00,,,,1023.5,,-1.2,14.1,4.6,2.8,1.9,6.1,30
22105,2025-01-10 01:00,,,,1023.4,,-.3,14.1,4.8,3,2.1,6.3,37
22105,2025-01-10 02:00,,,,1023.3,,.7,14.1,4.1,2.8,2.1,6,36
22105,2025-01-10 03:00,,,,1023.8,,.9,14,4.7,2.9,1.9,5.8,36
22105,2025-01-10 04:00,,,,1023.6,,1.7,14,5.7,3.1,2.2,6,39
22105,2025-01-10 05:00,,,,1024.2,,2,14,4.7,3.5,2.4,6.3,28
22105,2025-01-10 06:00,,,,1024.5,,2.6,13.9,5.5,3.7,2.5,6.9,42
22105,2025-01-10 07:00,,,,1025.1,,2.8,13.9,5.9,4,2.7,7.1,46
22105,2025-01-10 08:00,,,,1025.6,,2.9,13.9,6.4,4.1,2.8,7.5,43
22105,2025-01-10 09:00,,,,1025.8,,2.5,13.9,6.2,4.3,3,7.8,37
22105,2025-01-10 10:00,,,,1026.5,,3.7,13.9,7.3,4.3,2.8,8.2,32
22105,2025-01-10 11:00,,,,1026.6,,3.8,13.9,6.2,3.6,2.7,7.7,45
22105,2025-01-10 12:00,,,,1025.8,,3.3,13.9,6.8,4,2.8,7.7,43
22105,2025-01-10 13:00,,,,1025.5,,2.6,14,5,3.7,2.6,8,33
22105,2025-01-10 14:00,,,,1025.8,,2.3,14,6,4.3,2.7,8.3,37
22105,2025-01-10 15:00,,,,1025.4,,3.9,14.1,4.8,3.7,2.4,8.2,32
22105,2025-01-10 16:00,,,,1026.1,,4.1,14.1,6.6,3.8,2.4,8.3,36
22105,2025-01-10 17:00,,,,1026.5,,4.5,14.1,5,3.3,2.3,7.8,39
22105,2025-01-10 18:00,,,,1026.6,,4.8,14.1,5.2,3.6,2.4,8.2,33
22105,2025-01-10 19:00,,,,1027,,5.1,14.1,5.9,3.5,2.5,8.2,45
22105,2025-01-10 20:00,,,,1027,,4.3,14,5.6,3.2,2.1,7.7,46
22105,2025-01-10 21:00,,,,1027.3,,4.5,14,4.9,3.4,2.2,8,37
22105,2025-01-10 22:00,,,,1027.3,,4.7,14,4.8,3.2,2.1,7.7,35
22105,2025-01-10 23:00,,,,1027.3,,4.4,14,4.8,3.1,2.1,7.4,39
22105,2025-01-11 00:00,,,,1027,,4.1,13.9,4.5,3.1,2,7,40
22105,2025-01-11 01:00,,,,1026.8,,3.6,13.8,4.3,2.8,2,6.6,47
22105,2025-01-11 02:00,,,,1026.7,,3.6,13.7,5,2.9,2,6.6,39
22105,2025-01-11 03:00,,,,1026.9,,3.6,13.7,3.8,2.9,1.9,6.8,40
22105,2025-01-11 04:00,,,,1026.6,,3.9,13.7,4.9,3.1,2.1,7,39
22105,2025-01-11 05:00,,,,1026.6,,3.9,13.7,4.7,2.7,1.9,6.9,49
22105,2025-01-11 06:00,,,,1026.6,,3.9,13.7,4.3,2.8,1.9,7,42
22105,2025-01-11 07:00,,,,1026.6,,4.1,13.7,4.4,2.6,1.8,6.9,45
22105,2025-01-11 08:00,,,,1026.9,,4.1,13.7,3.8,2.7,1.9,7.4,37
22105,2025-01-11 09:00,,,,1027.2,,4.5,13.7,4.8,2.7,1.8,7.4,54
22105,2025-01-11 10:00,,,,1027.4,,4.3,13.7,3.8,2.6,1.7,7.1,43
22105,2025-01-11 11:00,,,,1027.2,,4.4,13.7,4.2,2.5,1.7,7,53
22105,2025-01-11 12:00,,,,1026.3,,4.8,13.7,4.3,2.4,1.6,6.9,42
22105,2025-01-11 13:00,,,,1025.1,,5.1,13.7,3.2,2.3,1.6,6.9,53
22105,2025-01-11 14:00,,,,1024.2,,5.3,13.8,3.9,2.4,1.6,6.8,40
22105,2025-01-11 15:00,,,,1024.1,,5.8,13.7,3.3,2.3,1.5,6.7,54
22105,2025-01-11 16:00,,,,1023.9,,6.4,13.8,3.6,2.2,1.6,6.6,40
22105,2025-01-11 17:00,,,,1024.3,,4.8,13.7,3.1,2.2,1.5,6.5,61
22105,2025-01-11 18:00,,,,1024.2,,6.1,13.7,3.9,2.2,1.5,6.9,63
22105,2025-01-11 19:00,,,,1024.2,,5.1,13.6,3,2.2,1.5,7,63
22105,2025-01-11 20:00,,,,1023.6,,5.3,13.6,3.7,2.1,1.4,6.8,61
22105,2025-01-11 21:00,,,,1023.2,,4.7,13.7,3.3,2.1,1.4,6.7,57
22105,2025-01-11 22:00,,,,1022.5,,5.8,13.7,3.3,2.1,1.4,6.5,63
22105,2025-01-11 23:00,,,,1021.9,,6.2,13.6,3.4,2.1,1.5,6.3,68
22105,2025-01-12 00:00,,,,1020.8,,5.7,13.5,3.6,2.1,1.5,5.6,61
22105,2025-01-12 01:00,,,,1020.2,,6.4,13.3,3.9,2.2,1.6,5.4,39
22105,2025-01-12 02:00,,,,1019.7,,6.4,13.4,3.2,2.4,1.5,5.3,47
22105,2025-01-12 03:00,,,,1019.6,,6.3,13.4,3.9,2.4,1.7,5.3,70
22105,2025-01-12 04:00,,,,1018.7,,6.1,13.4,4.3,2.6,1.7,5.4,358
22105,2025-01-12 05:00,,,,1018.3,,6.1,13.4,3.4,2.3,1.6,5.2,347
22105,2025-01-12 06:00,,,,1018.2,,6,13.4,3.6,2.3,1.7,5.1,343
22105,2025-01-12 07:00,,,,1018.6,,6.4,13.5,3.5,2.5,1.7,5.3,348
22105,2025-01-12 08:00,,,,1018.4,,6.3,13.5,3.8,2.5,1.7,5.2,355
22105,2025-01-12 09:00,,,,1018.5,,6.1,13.5,4.3,2.9,2,5.6,5
22105,2025-01-12 10:00,,,,1019,,5.5,13.6,4.3,2.6,1.9,5.3,12
22105,2025-01-12 11:00,,,,1018.8,,5.3,13.6,4.5,2.6,1.8,5.4,14
22105,2025-01-12 12:00,,,,1018,,5.6,13.6,4.4,2.9,1.9,5.6,11
22105,2025-01-12 13:00,,,,1016.8,,5.8,13.6,4.6,2.9,2,5.6,7
22105,2025-01-12 14:00,,,,1016.4,,6,13.6,4.2,3,2,5.6,11
22105,2025-01-12 15:00,,,,1016.3,,6.2,13.6,5.4,3.1,2.2,5.7,1
22105,2025-01-12 16:00,,,,1016.9,,5.1,13.6,5.3,3.3,2.2,5.8,28
22105,2025-01-12 17:00,,,,1016.9,,3.9,13.6,6.3,3.2,2.2,5.8,355
22105,2025-01-12 18:00,,,,1017.2,,4.8,13.7,6.3,3.6,2.4,6,4
22105,2025-01-12 19:00,,,,1018.1,,5.2,13.7,6,4,2.7,6.3,5
22105,2025-01-12 20:00,,,,1018.7,,4.6,13.7,5.7,3.7,2.5,6.3,14
22105,2025-01-12 21:00,,,,1019.7,,4.4,13.7,5.6,4,2.7,6.5,26
22105,2025-01-12 22:00,,,,1020.2,,4.5,13.7,5.4,3.5,2.3,6.1,23
22105,2025-01-12 23:00,,,,1020.9,,4.9,13.7,4.8,3.1,2.2,5.9,36
22107,2025-01-01 00:00,10.6,3,13.4,1027,65,7.7,17.4,2.7,1.7,1.2,7.1,293
22107,2025-01-01 01:00,9.9,357,13,1027,67,7.9,17.4,2.7,1.9,1.3,7.1,296
